SOC [%],Voltage [V],Frequency [Hz],Re(Ztot) [Ohm],-Im(Ztot) [Ohm]
70,1.387743,79.415512,0.20916485,0.0315004533333333
70,1.38774346666667,63.082298,0.2129284,0.0346321083333333
70,1.38774156666667,50.144421,0.216570033333333,0.037476915
70,1.38774171666667,39.808914,0.220946683333333,0.041973665
70,1.3877414,31.629555,0.225290816666667,0.0453833533333333
70,1.38774205,25.104433,0.230818533333333,0.051284165
70,1.38773966666667,19.955299,0.236089266666667,0.05805626
70,1.38774093333333,15.857577,0.243186633333333,0.0663094766666667
70,1.38773966666667,12.600809,0.25030025,0.0753146116666667
70,1.38773918333333,10.003201,0.25968235,0.0863062433333333
70,1.38774236666667,7.9395323,0.269423033333333,0.0995178516666667
70,1.38773918333333,6.3105812,0.283122583333333,0.112959435
70,1.38773901666667,5.0080128,0.299754483333333,0.128234695
70,1.3877403,3.9778516,0.319922966666667,0.144517471666667
70,1.38773775,3.1629555,0.343470333333333,0.160008181666667
70,1.38773743333333,2.5136747,0.370766483333333,0.17415585
70,1.38774093333333,1.99553,0.401589466666667,0.185943616666667
70,1.38774363333333,1.5853286,0.434507683333333,0.19465665
70,1.38774268333333,1.2596742,0.4677871,0.2001541
70,1.38774696666667,1.0000639,0.501216683333333,0.2028124
70,1.38775411666667,0.79363066,0.533108083333333,0.202686433333333
70,1.38775316666667,0.63090527,0.563024516666667,0.202261183333333
70,1.38775825,0.50154078,0.59125725,0.20066185
70,1.3877732,0.39774463,0.617249533333333,0.1986333
70,1.38778655,0.3161931,0.641502783333333,0.19746575
70,1.38779528333333,0.25122195,0.665338683333333,0.19902355
70,1.38780561666667,0.19933917,0.688176633333333,0.201226566666667
70,1.38782708333333,0.15860692,0.710021183333333,0.203567083333333
70,1.3878611,0.12593903,0.731168433333333,0.206971266666667
70,1.38790543333333,0.10007046,0.7511572,0.21121545
60,1.35445133333333,100003.71,0.167989216666667,-0.0542607116666667
60,1.35445403333333,79433.273,0.1676766,-0.0426626
60,1.35445626666667,63093.824,0.167764816666667,-0.032517595
60,1.35445641666667,50122.477,0.167809483333333,-0.024463185
60,1.35445595,39814.059,0.1678312,-0.0172764566666667
60,1.35445721666667,31621.139,0.168795016666667,-0.0117885383333333
60,1.35445865,25116.91,0.169307233333333,-0.0074990715
60,1.35445881666667,19948.785,0.170062183333333,-0.00330410216666667
60,1.35445976666667,15847.683,0.1715186,0.000299264566666667
60,1.3544604,12590.93,0.172877466666667,0.00256465016666667
60,1.35445928333333,10002.226,0.174330266666667,0.00484331916666667
60,1.35446071666667,7943.999,0.176405633333333,0.00722345466666667
60,1.35445945,6307.7339,0.17794935,0.00866050516666667
60,1.35446023333333,5011.604,0.179704116666667,0.0101065728333333
60,1.35446071666667,3981.2744,0.182238883333333,0.0117333506666667
60,1.35446166666667,3161.0117,0.18384625,0.0127571735
60,1.35446215,2510.8032,0.1859792,0.0133403316666667
60,1.35446405,1995.6388,0.188169183333333,0.0146331476666667
60,1.35446453333333,1585.5074,0.190315133333333,0.0155468633333333
60,1.354465,1258.7913,0.193300566666667,0.0166602458333333
60,1.35446485,1000.3202,0.1949591,0.0174581366666667
60,1.35446516666667,794.23785,0.1977009,0.0184590516666667
60,1.35446611666667,631.00964,0.200444816666667,0.0203992816666667
60,1.35446643333333,501.44418,0.203895583333333,0.0214355666666667
60,1.35446643333333,398.08914,0.20645015,0.02222194
60,1.35446881666667,316.31589,0.209037383333333,0.02346923
60,1.3544685,251.04433,0.212433816666667,0.025686615
60,1.35447041666667,199.55299,0.21583395,0.027345755
60,1.35447056666667,158.42841,0.2193408,0.029068085
60,1.35447151666667,125.84567,0.223657083333333,0.0314108383333333
60,1.35447136666667,100.03201,0.228156983333333,0.033336985
60,1.35447295,79.415512,0.231815833333333,0.036320245
60,1.3544728,63.082298,0.236312266666667,0.038996195
60,1.35447438333333,50.144421,0.241170883333333,0.0416753583333333
60,1.3544747,39.808914,0.2464814,0.0458873516666667
60,1.35447581666667,31.629555,0.252679383333333,0.0501538166666667
60,1.35447725,25.104433,0.257742966666667,0.0552686
60,1.35447788333333,19.955299,0.263938266666667,0.0610718233333333
60,1.35448026666667,15.857577,0.270212833333333,0.0676027433333333
60,1.35447756666667,12.600809,0.27788885,0.0762151783333333
60,1.35447613333333,10.003201,0.286273266666667,0.08730494
60,1.35448026666667,7.9395323,0.295509333333333,0.098882595
60,1.35447771666667,6.3105812,0.306756016666667,0.112280915
60,1.3544763,5.0080128,0.320366016666667,0.128884781666667
60,1.35448408333333,3.9778516,0.33730435,0.147264073333333
60,1.35448488333333,3.1629555,0.358495316666667,0.167363583333333
60,1.35448678333333,2.5136747,0.383771383333333,0.187908566666667
60,1.35449361666667,1.99553,0.413706466666667,0.20871005
60,1.35449091666667,1.5853286,0.449485016666667,0.2276271
60,1.35449855,1.2596742,0.489160933333333,0.243628716666667
60,1.35449568333333,1.0000639,0.532183016666667,0.256286966666667
60,1.35450856666667,0.79363066,0.576428333333333,0.263239416666667
60,1.35451603333333,0.63090527,0.619728766666667,0.265924866666667
60,1.35451618333333,0.50154078,0.661260716666667,0.266446516666667
60,1.3545289,0.39774463,0.7008671,0.262748633333333
60,1.35454861666667,0.3161931,0.735849466666667,0.2578434
60,1.35456641666667,0.25122195,0.768460116666667,0.25329035
60,1.35458215,0.19933917,0.7995259,0.250909366666667
60,1.35459948333333,0.15860692,0.827775483333333,0.249345833333333
60,1.35462681666667,0.12593903,0.854974983333333,0.247964933333333
60,1.35466718333333,0.10007046,0.8809359,0.248256366666667
60,1.35440158333333,100003.71,0.168533366666667,-0.0547701366666667
60,1.35448885,79433.273,0.167840766666667,-0.042928695
60,1.3545378,63093.824,0.1674124,-0.0318473733333333
60,1.3545669,50122.477,0.167280866666667,-0.0245512916666667
60,1.35458341666667,39814.059,0.1676302,-0.0169930516666667
60,1.35459773333333,31621.139,0.168705583333333,-0.0115536575
60,1.35460741666667,25116.91,0.169407633333333,-0.00712943633333333
60,1.35461458333333,19948.785,0.1707592,-0.00372011033333333
60,1.35462331666667,15847.683,0.17165965,2.47402783333333e-05
60,1.35462888333333,12590.93,0.173105083333333,0.00258828033333333
60,1.35463333333333,10002.226,0.174353483333333,0.00464884466666667
60,1.35463778333333,7943.999,0.176156316666667,0.00711246516666667
60,1.35463921666667,6307.7339,0.1779518,0.00878709866666667
60,1.35464238333333,5011.604,0.180199816666667,0.0101475871666667
60,1.35464668333333,3981.2744,0.181712483333333,0.011221944
60,1.3546497,3161.0117,0.1836959,0.0126019541666667
60,1.3546524,2510.8032,0.18639115,0.013453948
60,1.3546567,1995.6388,0.188997916666667,0.0139428278333333
60,1.35465813333333,1585.5074,0.189841283333333,0.0150731863333333
60,1.35465955,1258.7913,0.1927356,0.0165369336666667
60,1.35466083333333,1000.3202,0.195116216666667,0.017810825
60,1.35466336666667,794.23785,0.197700066666667,0.0184900566666667
60,1.35466575,631.00964,0.1999742,0.0197524683333333
60,1.3546675,501.44418,0.203403733333333,0.021412825
60,1.3546691,398.08914,0.205649716666667,0.0222852083333333
60,1.35467085,316.31589,0.209361933333333,0.02426564
60,1.35467211666667,251.04433,0.212122283333333,0.0253238583333333
60,1.35467418333333,199.55299,0.215824233333333,0.0272696816666667
60,1.35467513333333,158.42841,0.219529433333333,0.0288685133333333
60,1.3546772,125.84567,0.22378395,0.030912195
60,1.35467703333333,100.03201,0.2269812,0.033601465
60,1.35467895,79.415512,0.231186216666667,0.0357862133333333
60,1.35467975,63.082298,0.2359906,0.0386546783333333
60,1.3546826,50.144421,0.2412308,0.04192163
60,1.35468228333333,39.808914,0.24629015,0.0451964833333333
60,1.35468466666667,31.629555,0.2515686,0.0502299816666667
60,1.35468658333333,25.104433,0.257064666666667,0.055008595
60,1.35468595,19.955299,0.263424916666667,0.0610431283333333
60,1.35468896666667,15.857577,0.2702966,0.0682751933333333
60,1.35468753333333,12.600809,0.27754565,0.0765516366666667
60,1.35468673333333,10.003201,0.285129383333333,0.08638666
60,1.35469055,7.9395323,0.295125083333333,0.09859541
60,1.35468768333333,6.3105812,0.30623635,0.112067291666667
60,1.35468641666667,5.0080128,0.319912,0.128932973333333
60,1.35469643333333,3.9778516,0.336962216666667,0.147565096666667
60,1.35469643333333,3.1629555,0.357932883333333,0.167231583333333
60,1.35469993333333,2.5136747,0.383498983333333,0.1885049
60,1.35470708333333,1.99553,0.4139541,0.209445733333333
60,1.35470375,1.5853286,0.449886566666667,0.228610233333333
60,1.3547128,1.2596742,0.489912266666667,0.244930166666667
60,1.35471105,1.0000639,0.533000583333333,0.257432066666667
60,1.35472393333333,0.79363066,0.57796255,0.264787233333333
60,1.3547333,0.63090527,0.621649033333333,0.267161383333333
60,1.35473441666667,0.50154078,0.66309325,0.267911733333333
60,1.35474555,0.39774463,0.702998483333333,0.264538283333333
60,1.35476731666667,0.3161931,0.73836295,0.25979715
60,1.35478815,0.25122195,0.7706178,0.254979
60,1.35480388333333,0.19933917,0.801539016666667,0.252665316666667
60,1.35481993333333,0.15860692,0.8299803,0.2518299
60,1.35484425,0.12593903,0.857036666666667,0.250758633333333
60,1.35488223333333,0.10007046,0.882965566666667,0.2506122
50,1.33281088333333,100003.71,0.175560316666667,-0.0536357866666667
50,1.33281453333333,79433.273,0.1752161,-0.0417223666666667
50,1.33281611666667,63093.824,0.1758458,-0.0316290633333333
50,1.33281605,50122.477,0.175466066666667,-0.0231891516666667
50,1.33281715,39814.059,0.175451516666667,-0.0154903941666667
50,1.33281771666667,31621.139,0.176971233333333,-0.0102469306666667
50,1.33281866666667,25116.91,0.1774895,-0.00552516183333333
50,1.33281953333333,19948.785,0.179387533333333,-0.00152690165
50,1.33281953333333,15847.683,0.180604283333333,0.00195011316666667
50,1.33282001666667,12590.93,0.181920433333333,0.00467046716666667
50,1.33282033333333,10002.226,0.183636433333333,0.00781289433333333
50,1.3328216,7943.999,0.186035216666667,0.0101620673333333
50,1.33281978333333,6307.7339,0.188193783333333,0.011959554
50,1.33282096666667,5011.604,0.190817916666667,0.0136044186666667
50,1.33282056666667,3981.2744,0.193352633333333,0.0151336975
50,1.33282248333333,3161.0117,0.19601765,0.0161724165
50,1.33282231666667,2510.8032,0.198180516666667,0.01806177
50,1.33282566666667,1995.6388,0.201795433333333,0.019231305
50,1.33282478333333,1585.5074,0.205213916666667,0.020320355
50,1.33282526666667,1258.7913,0.208152733333333,0.021792795
50,1.3328263,1000.3202,0.210986433333333,0.0225298183333333
50,1.33282693333333,794.23785,0.214275516666667,0.0236224583333333
50,1.33282788333333,631.00964,0.217324416666667,0.0239830016666667
50,1.33282828333333,501.44418,0.221180516666667,0.0247127383333333
50,1.3328278,398.08914,0.225020016666667,0.0265800983333333
50,1.33283018333333,316.31589,0.228534633333333,0.0282466483333333
50,1.33283051666667,251.04433,0.232454883333333,0.0298617116666667
50,1.33283193333333,199.55299,0.236805333333333,0.0314684683333333
50,1.33283233333333,158.42841,0.240471983333333,0.0331655633333333
50,1.33283225,125.84567,0.245213983333333,0.035168195
50,1.33283305,100.03201,0.2499285,0.0377298983333333
50,1.33283273333333,79.415512,0.254282916666667,0.0399685733333333
50,1.3328356,63.082298,0.2597532,0.0433240083333333
50,1.33283583333333,50.144421,0.26586365,0.0464455133333333
50,1.33283615,39.808914,0.271584,0.0508953833333333
50,1.33283678333333,31.629555,0.278132283333333,0.0551311566666667
50,1.33283893333333,25.104433,0.284480533333333,0.0604644516666667
50,1.33283838333333,19.955299,0.291251183333333,0.0657223716666667
50,1.33284045,15.857577,0.29941055,0.07215695
50,1.33283781666667,12.600809,0.307405516666667,0.0796662066666667
50,1.3328356,10.003201,0.315645516666667,0.088982155
50,1.33284386666667,7.9395323,0.3256443,0.10013638
50,1.3328375,6.3105812,0.335970083333333,0.113068411666667
50,1.33283623333333,5.0080128,0.349072583333333,0.128499606666667
50,1.33284496666667,3.9778516,0.3643711,0.147012165
50,1.33284275,3.1629555,0.38283085,0.168323433333333
50,1.3328441,2.5136747,0.405779716666667,0.191751583333333
50,1.3328526,1.99553,0.433943116666667,0.216539166666667
50,1.3328526,1.5853286,0.46842805,0.242194466666667
50,1.33285681666667,1.2596742,0.5089653,0.266996416666667
50,1.33285825,1.0000639,0.555452183333333,0.28864525
50,1.33287183333333,0.79363066,0.60663605,0.305176283333333
50,1.33287516666667,0.63090527,0.660733983333333,0.316322566666667
50,1.33287875,0.50154078,0.7142756,0.321428533333333
50,1.33289416666667,0.39774463,0.767511683333333,0.320175866666667
50,1.33291426666667,0.3161931,0.815365716666667,0.3147532
50,1.33292953333333,0.25122195,0.859956416666667,0.308655816666667
50,1.33294391666667,0.19933917,0.90075985,0.30277615
50,1.33296433333333,0.15860692,0.937512716666667,0.296121783333333
50,1.33299716666667,0.12593903,0.972004816666667,0.290464483333333
50,1.33304365,0.10007046,1.0035801,0.2866984
50,1.33267926666667,100003.71,0.175178666666667,-0.0542004116666667
50,1.3327806,79433.273,0.175628566666667,-0.0418498166666667
50,1.33284211666667,63093.824,0.175376633333333,-0.0312180933333333
50,1.33287955,50122.477,0.175423716666667,-0.0230337133333333
50,1.33289956666667,39814.059,0.175740933333333,-0.0161099073333333
50,1.33291871666667,31621.139,0.1774312,-0.0098150485
50,1.33293175,25116.91,0.177285916666667,-0.00594389566666667
50,1.33294248333333,19948.785,0.178960766666667,-0.0015008777
50,1.33295368333333,15847.683,0.1804777,0.00173322433333333
50,1.33296235,12590.93,0.182876233333333,0.005039005
50,1.3329672,10002.226,0.183619983333333,0.007370195
50,1.33297395,7943.999,0.185641833333333,0.00946447866666667
50,1.33297801666667,6307.7339,0.1883853,0.0126159216666667
50,1.3329823,5011.604,0.190756316666667,0.0138640578333333
50,1.33298763333333,3981.2744,0.193322316666667,0.0153310088333333
50,1.33299246666667,3161.0117,0.196669083333333,0.0170038516666667
50,1.33299518333333,2510.8032,0.199165716666667,0.0183468783333333
50,1.33299931666667,1995.6388,0.20154435,0.0196163733333333
50,1.33300273333333,1585.5074,0.204897666666667,0.0202046566666667
50,1.3330063,1258.7913,0.207695383333333,0.0218385383333333
50,1.33300836666667,1000.3202,0.2118541,0.0225327133333333
50,1.33301195,794.23785,0.215564666666667,0.0232562816666667
50,1.33301338333333,631.00964,0.218107816666667,0.0244111716666667
50,1.33301686666667,501.44418,0.221097383333333,0.0254887966666667
50,1.3330191,398.08914,0.224959233333333,0.027457265
50,1.333021,316.31589,0.228646083333333,0.0277724016666667
50,1.33302338333333,251.04433,0.232431116666667,0.0292892283333333
50,1.33302513333333,199.55299,0.23643085,0.0317770883333333
50,1.33302751666667,158.42841,0.2407858,0.0335469216666667
50,1.33302926666667,125.84567,0.245263316666667,0.0352324066666667
50,1.33303156666667,100.03201,0.2501542,0.0375557766666667
50,1.33303325,79.415512,0.25433035,0.0407378183333333
50,1.33303466666667,63.082298,0.260246733333333,0.0430759733333333
50,1.33303681666667,50.144421,0.26625985,0.0472128783333333
50,1.33303873333333,39.808914,0.271184933333333,0.0508563716666667
50,1.33303945,31.629555,0.278099583333333,0.0544039066666667
50,1.33304126666667,25.104433,0.284660316666667,0.0598107733333333
50,1.33304238333333,19.955299,0.291668966666667,0.064747935
50,1.33304198333333,15.857577,0.298471233333333,0.0727206616666667
50,1.33304683333333,12.600809,0.30730035,0.0800402116666667
50,1.33305033333333,10.003201,0.31587675,0.0891994733333333
50,1.3330493,7.9395323,0.325557383333333,0.0998085933333333
50,1.33305478333333,6.3105812,0.335937733333333,0.113351971666667
50,1.33305851666667,5.0080128,0.348861016666667,0.128544946666667
50,1.33305326666667,3.9778516,0.364039183333333,0.147477945
50,1.33305605,3.1629555,0.382788066666667,0.168257183333333
50,1.3330578,2.5136747,0.405526883333333,0.19161465
50,1.3330578,1.99553,0.4334654,0.217171066666667
50,1.33306893333333,1.5853286,0.468016583333333,0.243359983333333
50,1.33306725,1.2596742,0.50856085,0.26759755
50,1.33308156666667,1.0000639,0.555570916666667,0.289726733333333
50,1.33308203333333,0.79363066,0.6075265,0.307603216666667
50,1.33308785,0.63090527,0.6616292,0.31841655
50,1.33310755,0.50154078,0.716251366666667,0.32285505
50,1.33312075,0.39774463,0.769152,0.32232825
50,1.33312836666667,0.3161931,0.8180782,0.319713316666667
50,1.33314093333333,0.25122195,0.863031233333333,0.313340716666667
50,1.33316636666667,0.19933917,0.9041644,0.305479383333333
50,1.33320125,0.15860692,0.9400258,0.298152016666667
50,1.333239,0.12593903,0.97277935,0.2920924
50,1.33327706666667,0.10007046,1.00475176666667,0.2893247
40,1.3079927,100003.71,0.2062065,-0.0545764166666667
40,1.30799571666667,79433.273,0.205617216666667,-0.0408303866666667
40,1.30799778333333,63093.824,0.205921516666667,-0.0306923383333333
40,1.30799898333333,50122.477,0.206108016666667,-0.02197272
40,1.30799961666667,39814.059,0.2063933,-0.014486812
40,1.30800033333333,31621.139,0.207961333333333,-0.00907146616666667
40,1.30800215,25116.91,0.209017116666667,-0.004465448
40,1.308002,19948.785,0.209771216666667,-5.328923e-05
40,1.30800271666667,15847.683,0.211163083333333,0.003804222
40,1.30800326666667,12590.93,0.212979033333333,0.007706356
40,1.3080039,10002.226,0.2160308,0.0103433083333333
40,1.30800501666667,7943.999,0.21792495,0.0132933235
40,1.30800335,6307.7339,0.22073675,0.015702486
40,1.3080039,5011.604,0.22311805,0.0175490133333333
40,1.30800493333333,3981.2744,0.226956183333333,0.0201458183333333
40,1.30800628333333,3161.0117,0.23068255,0.0216131033333333
40,1.30800788333333,2510.8032,0.2339808,0.023301455
40,1.30800866666667,1995.6388,0.2380241,0.0253810666666667
40,1.3080078,1585.5074,0.241538766666667,0.02602657
40,1.30800961666667,1258.7913,0.246130583333333,0.0273560466666667
40,1.30800938333333,1000.3202,0.2504502,0.02923321
40,1.30801073333333,794.23785,0.25528815,0.0302574566666667
40,1.30801185,631.00964,0.25969565,0.03154289
40,1.30801248333333,501.44418,0.26458065,0.0321373316666667
40,1.30801216666667,398.08914,0.26929915,0.033434575
40,1.30801431666667,316.31589,0.274067783333333,0.0348844
40,1.30801535,251.04433,0.279010916666667,0.0357763616666667
40,1.3080155,199.55299,0.283778233333333,0.037187785
40,1.3080163,158.42841,0.288601433333333,0.0390439983333333
40,1.30801781666667,125.84567,0.2944018,0.041203985
40,1.308019,100.03201,0.299266416666667,0.0432286766666667
40,1.30801765,79.415512,0.305173016666667,0.04537708
40,1.30802003333333,63.082298,0.31154595,0.049042215
40,1.30802035,50.144421,0.31730845,0.0520194516666667
40,1.30802226666667,39.808914,0.324053366666667,0.056066135
40,1.30802178333333,31.629555,0.3310618,0.06059804
40,1.30802361666667,25.104433,0.338596733333333,0.0651574483333333
40,1.30802368333333,19.955299,0.346849166666667,0.0701327366666667
40,1.30802186666667,15.857577,0.355312866666667,0.0769876933333333
40,1.30802735,12.600809,0.364363233333333,0.084053825
40,1.30803028333333,10.003201,0.37422045,0.0920217233333333
40,1.30802821666667,7.9395323,0.384258,0.10315458
40,1.30803401666667,6.3105812,0.39508395,0.115000466666667
40,1.30803743333333,5.0080128,0.4077212,0.129977196666667
40,1.30802893333333,3.9778516,0.42148725,0.147847335
40,1.30802996666667,3.1629555,0.43784785,0.16857545
40,1.30803053333333,2.5136747,0.458184316666667,0.19273635
40,1.30802988333333,1.99553,0.4826103,0.221381183333333
40,1.30804388333333,1.5853286,0.513543766666667,0.2522551
40,1.30803911666667,1.2596742,0.5517166,0.284880333333333
40,1.3080535,1.0000639,0.598315233333333,0.31810785
40,1.30805373333333,0.79363066,0.65400335,0.348637583333333
40,1.30805675,0.63090527,0.715492966666667,0.373022483333333
40,1.30807646666667,0.50154078,0.783171416666667,0.390005266666667
40,1.30809093333333,0.39774463,0.852668516666667,0.398005483333333
40,1.3080999,0.3161931,0.920083516666667,0.399447316666667
40,1.3081135,0.25122195,0.983214383333333,0.39321685
40,1.30813773333333,0.19933917,1.04178651666667,0.382239666666667
40,1.30817293333333,0.15860692,1.09305818333333,0.370278166666667
40,1.30821656666667,0.12593903,1.13879148333333,0.358425133333333
40,1.30826338333333,0.10007046,1.18073925,0.349160116666667
40,1.30856521666667,100003.71,0.2073765,-0.0542719266666667
40,1.30845156666667,79433.273,0.206412933333333,-0.0409466516666667
40,1.30839745,63093.824,0.205748116666667,-0.0297892366666667
40,1.3083713,50122.477,0.206341716666667,-0.0219365066666667
40,1.3083574,39814.059,0.20703205,-0.0151509158333333
40,1.30834436666667,31621.139,0.208218816666667,-0.0091085205
40,1.30833943333333,25116.91,0.20865675,-0.00442431683333333
40,1.3083326,19948.785,0.21065905,3.664838e-05
40,1.30832846666667,15847.683,0.212112716666667,0.0042291945
40,1.30832536666667,12590.93,0.213496483333333,0.00686003633333333
40,1.30832235,10002.226,0.215731616666667,0.0106357161666667
40,1.30832131666667,7943.999,0.2187797,0.0131410981666667
40,1.30831686666667,6307.7339,0.220990583333333,0.015383867
40,1.30831623333333,5011.604,0.22393405,0.0177302616666667
40,1.30831543333333,3981.2744,0.227302316666667,0.0199357283333333
40,1.30831528333333,3161.0117,0.23060765,0.0218218683333333
40,1.30831416666667,2510.8032,0.234363183333333,0.0234260216666667
40,1.30831408333333,1995.6388,0.237957866666667,0.0253493716666667
40,1.30831321666667,1585.5074,0.242534333333333,0.0267765466666667
40,1.30831385,1258.7913,0.2465101,0.02761477
40,1.30831225,1000.3202,0.2509835,0.02894151
40,1.30831218333333,794.23785,0.255155966666667,0.0303072483333333
40,1.30831313333333,631.00964,0.25933595,0.0314488766666667
40,1.30831161666667,501.44418,0.26462625,0.03284083
40,1.30831258333333,398.08914,0.269229533333333,0.03315723
40,1.30831281666667,316.31589,0.274168266666667,0.0353247133333333
40,1.30831273333333,251.04433,0.278805283333333,0.0363953383333333
40,1.30831281666667,199.55299,0.2841238,0.03748887
40,1.30831218333333,158.42841,0.289178816666667,0.0392077066666667
40,1.30831376666667,125.84567,0.294423266666667,0.0412862716666667
40,1.30831265,100.03201,0.299533966666667,0.0433906966666667
40,1.30831408333333,79.415512,0.30548095,0.04633742
40,1.30831368333333,63.082298,0.311307016666667,0.0489339083333333
40,1.30831496666667,50.144421,0.317692716666667,0.05214266
40,1.30831503333333,39.808914,0.324541016666667,0.0557400483333333
40,1.30831695,31.629555,0.332208233333333,0.0597361516666667
40,1.30831838333333,25.104433,0.339395833333333,0.065020045
40,1.30831663333333,19.955299,0.347038666666667,0.0707968766666667
40,1.30832028333333,15.857577,0.355361066666667,0.07655101
40,1.30831575,12.600809,0.364931383333333,0.0839272733333333
40,1.30831313333333,10.003201,0.37382575,0.0927410516666667
40,1.30831885,7.9395323,0.3843383,0.10318912
40,1.30831431666667,6.3105812,0.395268633333333,0.115202893333333
40,1.30831051666667,5.0080128,0.407651816666667,0.13027966
40,1.30832321666667,3.9778516,0.42161305,0.147776395
40,1.30832163333333,3.1629555,0.438945366666667,0.168764166666667
40,1.30832513333333,2.5136747,0.458427183333333,0.19343325
40,1.30833196666667,1.99553,0.4832644,0.2217078
40,1.30832561666667,1.5853286,0.514334316666667,0.25241315
40,1.30833506666667,1.2596742,0.5528442,0.285171283333333
40,1.30832966666667,1.0000639,0.599504833333333,0.318305416666667
40,1.30834213333333,0.79363066,0.6552275,0.348618383333333
40,1.30834968333333,0.63090527,0.71768785,0.372579016666667
40,1.30834746666667,0.50154078,0.7844503,0.391204166666667
40,1.30835755,0.39774463,0.85455695,0.399302716666667
40,1.3083783,0.3161931,0.921976966666667,0.399361883333333
40,1.30839833333333,0.25122195,0.984685666666667,0.392768583333333
40,1.30841478333333,0.19933917,1.04304933333333,0.3844651
40,1.30843321666667,0.15860692,1.09487716666667,0.374619716666667
40,1.30846,0.12593903,1.1420877,0.363295866666667
40,1.30850203333333,0.10007046,1.18496895,0.352769733333333
30,1.27097351666667,100003.71,0.266150616666667,-0.0524292833333333
30,1.27097718333333,79433.273,0.265652183333333,-0.038921175
30,1.27098043333333,63093.824,0.266482233333333,-0.02849777
30,1.27098035,50122.477,0.266665416666667,-0.0193337833333333
30,1.27098171666667,39814.059,0.2684332,-0.0124999011666667
30,1.27098203333333,31621.139,0.268723366666667,-0.006649067
30,1.2709833,25116.91,0.2706024,-0.000615550283333333
30,1.27098425,19948.785,0.2729991,0.004228857
30,1.27098465,15847.683,0.27454795,0.007670346
30,1.27098496666667,12590.93,0.277446083333333,0.0115936585
30,1.27098608333333,10002.226,0.280591183333333,0.0143828045
30,1.27098585,7943.999,0.28372745,0.01787108
30,1.2709852,6307.7339,0.2865274,0.0201233616666667
30,1.27098775,5011.604,0.29021675,0.0221721283333333
30,1.27098783333333,3981.2744,0.295143816666667,0.0245913383333333
30,1.27098901666667,3161.0117,0.29858295,0.0264845833333333
30,1.27099005,2510.8032,0.30301015,0.02823517
30,1.27099036666667,1995.6388,0.307451166666667,0.0293145916666667
30,1.27099188333333,1585.5074,0.31285755,0.0312693216666667
30,1.27099108333333,1258.7913,0.31743565,0.0318682683333333
30,1.2709918,1000.3202,0.322159516666667,0.0327527466666667
30,1.27099275,794.23785,0.327614916666667,0.03307572
30,1.27099148333333,631.00964,0.332537316666667,0.0342822316666667
30,1.27099498333333,501.44418,0.337898883333333,0.03543518
30,1.27099673333333,398.08914,0.34228405,0.0358361183333333
30,1.2709961,316.31589,0.3472052,0.03575145
30,1.270998,251.04433,0.3526882,0.0376694716666667
30,1.27099863333333,199.55299,0.357838233333333,0.0394109516666667
30,1.27099951666667,158.42841,0.3626794,0.04058171
30,1.27100023333333,125.84567,0.368016483333333,0.042632665
30,1.27100141666667,100.03201,0.3742013,0.0448667216666667
30,1.27100093333333,79.415512,0.380096866666667,0.0473148916666667
30,1.27100333333333,63.082298,0.385801433333333,0.050683945
30,1.27100483333333,50.144421,0.392211316666667,0.0541407516666667
30,1.27100603333333,39.808914,0.39969555,0.0584269116666667
30,1.2710069,31.629555,0.406979633333333,0.0632698483333333
30,1.27100856666667,25.104433,0.41526365,0.0680295833333333
30,1.27100483333333,19.955299,0.423415666666667,0.0737677566666667
30,1.27101008333333,15.857577,0.432253233333333,0.0802490666666667
30,1.27100595,12.600809,0.442397033333333,0.0871999766666667
30,1.27100436666667,10.003201,0.452220483333333,0.096099675
30,1.27101453333333,7.9395323,0.463749933333333,0.10591506
30,1.27100555,6.3105812,0.475176133333333,0.117630988333333
30,1.27100666666667,5.0080128,0.48786485,0.131094326666667
30,1.27101333333333,3.9778516,0.5012666,0.148298441666667
30,1.2710077,3.1629555,0.516300633333333,0.168485883333333
30,1.27100833333333,2.5136747,0.534092266666667,0.193011383333333
30,1.27102105,1.99553,0.555499433333333,0.221589033333333
30,1.27102495,1.5853286,0.5822614,0.256114766666667
30,1.27102518333333,1.2596742,0.615067683333333,0.29424055
30,1.27103018333333,1.0000639,0.657058166666667,0.336846316666667
30,1.27104505,0.79363066,0.708727833333333,0.381138916666667
30,1.27104496666667,0.63090527,0.772199,0.425799016666667
30,1.27105323333333,0.50154078,0.847094383333333,0.46406615
30,1.27107516666667,0.39774463,0.93331965,0.495505133333333
30,1.27109543333333,0.3161931,1.02358046666667,0.513780983333333
30,1.27111013333333,0.25122195,1.11563443333333,0.521437083333333
30,1.27112643333333,0.19933917,1.20376626666667,0.5176963
30,1.27115321666667,0.15860692,1.2847271,0.504523483333333
30,1.2711935,0.12593903,1.35876083333333,0.487486633333333
30,1.2712485,0.10007046,1.42366075,0.469751433333333
30,1.27073868333333,100003.71,0.265602933333333,-0.0532667133333333
30,1.27088515,79433.273,0.265614766666667,-0.0396026316666667
30,1.27097486666667,63093.824,0.266160316666667,-0.0284945316666667
30,1.27102518333333,50122.477,0.2665172,-0.0200040816666667
30,1.27105435,39814.059,0.267627483333333,-0.0116737261666667
30,1.2710816,31621.139,0.268508316666667,-0.00622191966666667
30,1.27109741666667,25116.91,0.270668433333333,-0.00148239623333333
